,MZ,date,week,status,1_week_ago,2_week_ago,3_week_ago,4_week_ago,5_week_ago,6_week_ago,7_week_ago,8_week_ago
12486,156-1,2022-11-06,45,1,2,2,3,5,5,5,5,5
12487,162,2022-11-07,46,1,4,5,7,7,10,11,11,11
12488,153,2022-11-07,46,1,2,4,4,5,5,5,5,6
12489,189,2022-11-07,46,1,1,1,1,1,1,1,1,1
12490,124-1,2022-11-07,46,1,8,8,8,10,10,14,14,15
12491,155,2022-11-07,46,1,1,2,4,4,4,4,4,4
12492,180,2022-11-07,46,1,5,5,6,6,7,8,10,10
12493,07,2022-11-08,46,1,4,4,5,9,9,9,9,9
12494,07,2022-11-08,46,1,4,4,5,9,9,9,9,9
12495,07,2022-11-08,46,1,4,4,5,9,9,9,9,9
12496,07,2022-11-08,46,1,4,4,5,9,9,9,9,9
12497,63,2022-11-08,46,1,2,3,3,3,5,5,7,7
12498,199,2022-11-08,46,1,1,1,1,3,4,4,5,5
12499,95-1,2022-11-08,46,1,3,5,5,5,5,5,5,7
12500,186-1,2022-11-09,46,1,2,2,6,6,6,7,12,16
12501,174,2022-11-09,46,1,1,2,2,2,2,2,3,3
12502,203,2022-11-09,46,1,1,1,5,5,6,7,7,10
12503,217,2022-11-09,46,1,3,3,5,6,8,8,8,12
12504,218,2022-11-09,46,1,4,4,10,10,10,11,11,16
12505,173,2022-11-09,46,1,1,1,1,2,2,2,2,2
12506,217,2022-11-09,46,1,3,3,5,6,8,8,8,12
12507,47,2022-11-09,46,1,2,2,3,3,3,3,3,3
12508,105,2022-11-10,46,0,0,0,1,1,1,1,1,1
12509,102,2022-11-10,46,0,0,0,1,1,1,1,1,1
12510,103,2022-11-10,46,0,0,0,0,0,0,0,0,0
12511,104,2022-11-10,46,0,2,2,4,4,4,4,4,4
12512,101,2022-11-10,46,0,0,0,1,1,1,1,1,1
12513,106,2022-11-10,46,0,0,0,1,1,1,1,1,1
12514,110,2022-11-10,46,0,1,3,3,3,3,3,4,4
12515,140,2022-11-10,46,0,0,0,0,1,1,1,1,1
12516,141,2022-11-10,46,0,1,1,3,4,4,4,5,5
12517,143,2022-11-10,46,0,3,4,7,7,7,10,10,13
12518,144,2022-11-10,46,0,0,1,2,2,3,7,7,9
12519,145,2022-11-10,46,0,3,4,5,5,5,9,9,11
12520,146,2022-11-10,46,0,2,2,3,5,5,9,9,9
12521,147,2022-11-10,46,0,4,4,5,8,8,15,15,15
12522,148,2022-11-10,46,0,0,0,0,2,2,2,3,12
12523,149,2022-11-10,46,0,0,0,3,3,3,4,5,7
12524,150,2022-11-10,46,0,4,4,7,7,7,12,13,16
12525,152,2022-11-10,46,0,2,3,5,5,6,7,8,11
12526,154,2022-11-10,46,0,4,4,7,7,7,8,8,8
12527,156,2022-11-10,46,0,3,3,5,9,9,9,9,9
12528,156-2,2022-11-10,46,0,4,4,4,4,4,4,4,5
12529,157,2022-11-10,46,0,0,3,6,7,7,9,12,21
12530,158,2022-11-10,46,0,2,2,6,8,8,14,15,24
12531,16,2022-11-10,46,0,2,2,3,3,3,3,3,3
12532,161,2022-11-10,46,0,3,3,5,7,8,9,10,12
12533,163-1,2022-11-10,46,0,1,1,2,2,2,2,2,2
12534,164,2022-11-10,46,0,1,1,2,2,2,2,2,2
12535,165,2022-11-10,46,0,1,1,2,2,2,2,2,2
12536,166-1,2022-11-10,46,0,1,1,1,4,4,4,4,4
12537,166-2,2022-11-10,46,0,0,0,0,2,2,2,2,2
12538,139-2,2022-11-10,46,0,0,0,0,0,0,0,0,0
12539,139-1,2022-11-10,46,0,0,2,2,2,2,2,2,2
12540,138,2022-11-10,46,0,0,6,6,6,6,6,6,6
12541,137,2022-11-10,46,0,0,2,2,2,2,2,2,2
12542,110-1,2022-11-10,46,0,1,3,3,3,3,3,5,5
12543,112,2022-11-10,46,0,0,0,0,0,0,0,0,0
12544,113,2022-11-10,46,0,2,2,4,4,4,4,5,5
12545,114,2022-11-10,46,0,0,0,0,0,0,0,1,1
12546,116,2022-11-10,46,0,0,0,1,1,1,1,1,1
12547,117,2022-11-10,46,0,2,2,3,3,3,3,4,4
12548,117-1,2022-11-10,46,0,2,2,2,2,2,2,3,3
12549,118,2022-11-10,46,0,0,0,0,1,1,1,1,1
12550,122-1,2022-11-10,46,0,6,7,8,8,8,13,13,15
12551,124,2022-11-10,46,0,2,2,2,4,4,4,4,5
12552,124-2,2022-11-10,46,0,4,4,4,4,4,8,8,9
12553,109,2022-11-10,46,0,2,2,4,4,4,4,5,5
12554,125,2022-11-10,46,0,0,0,0,0,0,0,0,0
12555,127,2022-11-10,46,0,0,0,0,0,0,0,0,0
12556,128,2022-11-10,46,0,0,0,0,2,2,2,2,2
12557,129,2022-11-10,46,0,0,0,0,2,2,2,2,2
12558,130,2022-11-10,46,0,0,4,4,6,6,6,6,6
12559,131,2022-11-10,46,0,0,0,0,0,0,0,0,0
12560,132,2022-11-10,46,0,0,4,4,6,6,6,6,6
12561,133,2022-11-10,46,0,0,4,4,6,6,6,6,6
12562,134,2022-11-10,46,0,0,0,0,0,0,0,0,0
12563,134-1,2022-11-10,46,0,0,0,0,0,0,0,0,0
12564,134-2,2022-11-10,46,0,0,0,0,0,0,0,0,0
12565,135,2022-11-10,46,0,0,4,4,4,4,4,4,4
12566,126,2022-11-10,46,0,0,0,0,0,0,0,0,0
12567,09-1,2022-11-10,46,0,4,4,5,5,5,5,5,5
12568,107,2022-11-10,46,0,2,2,3,3,3,3,3,3
12569,04,2022-11-10,46,0,5,5,6,6,8,8,8,11
12570,34,2022-11-10,46,1,1,1,2,2,2,3,3,3
12571,24,2022-11-10,46,1,1,1,1,1,1,2,2,2
12572,11,2022-11-10,46,1,2,4,5,5,6,7,9,9
12573,27,2022-11-10,46,1,4,10,15,15,15,15,15,15
12574,13,2022-11-10,46,1,3,5,5,5,6,6,8,8
12575,14,2022-11-10,46,1,2,2,2,2,3,3,3,3
12576,22,2022-11-10,46,1,3,3,6,6,6,6,6,6
12577,22,2022-11-10,46,1,3,3,6,6,6,6,6,6
12578,01,2022-11-10,46,1,6,6,6,6,6,6,7,7
12579,03,2022-11-10,46,1,5,5,6,6,6,6,7,10
12580,03,2022-11-10,46,1,5,5,6,6,6,6,7,10
12581,120,2022-11-10,46,1,4,4,6,6,6,6,6,6
12582,01,2022-11-10,46,1,6,6,6,6,6,6,7,7
12583,03-1,2022-11-10,46,0,6,6,7,7,8,8,8,10
12584,05,2022-11-10,46,1,3,3,3,5,8,8,8,9
12585,09,2022-11-10,46,0,0,0,2,2,2,2,2,2
12586,02,2022-11-10,46,1,6,6,6,6,7,7,7,7
12587,02-1,2022-11-10,46,0,2,2,3,3,4,4,4,4
12588,02,2022-11-10,46,1,6,6,6,6,7,7,7,7
12589,214-1,2022-11-11,46,1,1,1,1,2,2,2,2,3
12590,198,2022-11-12,46,1,2,2,2,3,6,7,7,7
12591,06,2022-11-14,47,1,5,5,5,7,8,8,8,8
12592,186,2022-11-14,47,1,1,1,1,2,2,3,3,3
12593,208,2022-11-14,47,1,1,1,1,1,1,2,2,2
12594,80,2022-11-14,47,1,2,3,4,4,4,5,5,6
12595,169,2022-11-15,47,1,2,7,8,13,14,14,14,14
12596,115,2022-11-15,47,1,1,2,3,4,4,4,4,4
12597,169,2022-11-15,47,1,2,7,8,13,14,14,14,14
12598,18,2022-11-15,47,1,3,3,5,5,5,6,6,8
12599,214-1,2022-11-15,47,1,2,2,2,3,3,3,3,4
12600,139,2022-11-16,47,1,1,1,3,3,3,3,3,3
12601,12,2022-11-16,47,1,4,8,10,12,13,17,17,19
12602,210-4,2022-11-17,47,0,0,0,0,0,1,3,3,3
12603,32,2022-11-17,47,0,1,1,1,4,4,4,6,6
12604,33,2022-11-17,47,0,1,2,8,11,11,11,12,12
12605,35,2022-11-17,47,0,1,1,1,2,2,2,3,3
12606,209-1,2022-11-17,47,0,0,0,0,0,0,0,0,0
12607,207,2022-11-17,47,0,1,1,1,1,2,2,2,3
12608,206,2022-11-17,47,0,0,0,0,0,0,0,0,1
12609,205-1,2022-11-17,47,0,0,1,1,1,3,4,5,5
12610,205,2022-11-17,47,0,1,1,1,1,2,2,3,4
12611,31-1,2022-11-17,47,0,0,0,2,2,2,2,3,5
12612,204-1,2022-11-17,47,0,1,1,1,1,4,4,4,6
12613,202,2022-11-17,47,0,4,6,6,11,11,12,13,13
12614,201,2022-11-17,47,0,4,5,5,9,9,10,10,10
12615,200,2022-11-17,47,0,0,1,1,4,6,7,7,11
12616,20,2022-11-17,47,0,1,2,4,4,4,4,5,7
12617,197,2022-11-17,47,0,0,1,1,1,3,5,5,5
12618,196,2022-11-17,47,0,1,1,1,1,3,4,6,6
12619,194,2022-11-17,47,0,0,0,0,0,3,3,5,7
12620,193,2022-11-17,47,0,0,0,0,0,3,4,6,7
12621,204,2022-11-17,47,0,0,0,0,0,2,2,3,5
12622,31,2022-11-17,47,0,0,0,2,2,3,3,4,6
12623,30,2022-11-17,47,0,2,2,2,3,3,3,4,4
12624,29,2022-11-17,47,0,2,3,9,11,11,11,12,12
12625,210-3,2022-11-17,47,0,0,0,0,0,0,0,0,0
12626,210-2,2022-11-17,47,0,0,0,0,0,1,3,3,3
12627,210-1,2022-11-17,47,0,0,0,0,0,0,0,0,0
12628,21,2022-11-17,47,0,3,3,3,7,7,7,9,9
12629,210,2022-11-17,47,0,0,0,0,0,0,0,1,1
12630,192-1,2022-11-17,47,0,0,1,1,1,1,1,1,1
12631,211,2022-11-17,47,0,0,2,2,4,5,7,7,7
12632,212,2022-11-17,47,0,0,3,3,6,7,9,9,9
12633,213,2022-11-17,47,0,1,1,1,1,1,1,1,1
12634,214,2022-11-17,47,0,0,0,0,0,0,0,0,0
12635,215,2022-11-17,47,0,0,0,0,0,0,0,0,0
12636,215-1,2022-11-17,47,0,2,2,2,3,3,3,3,3
12637,216,2022-11-17,47,0,0,0,0,0,0,0,0,0
12638,216-1,2022-11-17,47,0,0,0,0,1,1,1,1,1
12639,219,2022-11-17,47,0,0,2,2,5,5,5,6,6
12640,220,2022-11-17,47,0,0,0,0,0,0,0,0,0
12641,221,2022-11-17,47,0,0,2,2,2,2,2,2,2
12642,23,2022-11-17,47,0,3,4,10,12,12,12,12,12
12643,25,2022-11-17,47,0,1,1,3,3,3,3,4,6
12644,210-5,2022-11-17,47,0,0,0,0,0,0,0,0,0
12645,192,2022-11-17,47,0,0,1,1,1,1,1,1,1
12646,37,2022-11-17,47,0,0,0,0,0,0,0,2,2
12647,190,2022-11-17,47,0,4,4,4,5,5,6,6,6
12648,167,2022-11-17,47,1,1,1,2,5,7,7,8,9
12649,12,2022-11-17,47,1,6,10,12,14,15,19,19,21
12650,119,2022-11-17,47,1,2,3,3,4,4,4,4,4
12651,07,2022-11-17,47,1,4,8,8,9,10,13,13,13
12652,186,2022-11-17,47,1,4,4,4,5,5,6,6,6
12653,186,2022-11-17,47,1,4,4,4,5,5,6,6,6
12654,186,2022-11-17,47,1,4,4,4,5,5,6,6,6
12655,38,2022-11-17,47,0,0,0,0,1,1,1,3,3
12656,191,2022-11-17,47,0,0,0,0,0,0,0,0,0
12657,168,2022-11-17,47,0,3,5,7,8,10,10,15,15
12658,17,2022-11-17,47,0,1,1,1,2,2,2,3,3
12659,170,2022-11-17,47,0,2,3,5,7,10,10,12,13
12660,36,2022-11-17,47,0,0,0,0,0,1,1,1,1
12661,172,2022-11-17,47,0,0,3,3,3,4,4,5,5
12662,188,2022-11-17,47,0,0,1,1,1,1,1,1,1
12663,171,2022-11-17,47,0,0,5,5,6,9,9,11,12
12664,186-2,2022-11-17,47,0,0,0,0,0,0,0,0,0
12665,185-1,2022-11-17,47,0,4,6,6,9,9,11,11,15
12666,185,2022-11-17,47,0,4,4,4,5,6,8,8,12
12667,184,2022-11-17,47,0,1,1,1,1,3,4,6,11
12668,183,2022-11-17,47,0,0,0,0,0,2,2,2,4
12669,182,2022-11-17,47,0,0,0,0,0,2,3,5,6
12670,187,2022-11-17,47,0,4,4,4,5,5,6,6,6
12671,176,2022-11-17,47,0,0,2,2,4,5,6,6,6
12672,175,2022-11-17,47,0,1,2,2,2,3,3,3,3
12673,181,2022-11-17,47,0,1,2,2,2,4,5,5,11
12674,19,2022-11-18,47,1,3,4,4,4,4,5,6,6
12675,07,2022-11-18,47,1,6,10,10,10,11,15,15,15
12676,07,2022-11-18,47,1,6,10,10,10,11,15,15,15
12677,19,2022-11-18,47,1,3,4,4,4,4,5,6,6
12678,11,2022-11-18,47,1,4,6,8,9,9,10,11,13
12679,15,2022-11-18,47,1,1,1,1,1,1,1,1,1
12680,100,2022-11-18,47,1,1,1,3,3,3,3,3,3
12681,195,2022-11-21,48,1,2,2,2,2,2,2,2,2
12682,61,2022-11-21,48,1,2,3,5,5,5,5,7,8
12683,66,2022-11-21,48,1,1,2,2,2,2,2,2,3
12684,65,2022-11-21,48,1,3,4,7,10,11,11,13,15
12685,195,2022-11-21,48,1,2,2,2,2,2,2,2,2
12686,120,2022-11-21,48,1,2,3,6,8,8,8,8,8
12687,10,2022-11-21,48,1,3,4,4,6,8,8,8,8
12688,82,2022-11-24,48,0,0,0,1,4,5,5,5,5
12689,76,2022-11-24,48,0,0,0,0,2,3,3,3,3
12690,77,2022-11-24,48,0,0,0,0,0,1,1,1,1
12691,78,2022-11-24,48,0,0,0,0,0,0,0,0,1
12692,79,2022-11-24,48,0,0,1,1,3,3,3,3,4
12693,69,2022-11-24,48,0,2,2,2,2,2,2,2,2
12694,83,2022-11-24,48,0,0,0,0,0,1,1,1,1
12695,73,2022-11-24,48,0,0,0,0,2,2,2,2,4
12696,75,2022-11-24,48,0,0,0,0,0,0,0,0,0
12697,72,2022-11-24,48,0,0,0,0,0,0,0,0,1
12698,70,2022-11-24,48,0,0,0,0,2,2,2,2,2
12699,74,2022-11-24,48,0,1,1,1,1,1,1,1,1
12700,84,2022-11-24,48,0,0,0,0,0,1,1,1,1
12701,97,2022-11-24,48,0,0,0,1,1,1,1,1,1
12702,87,2022-11-24,48,0,0,0,1,2,6,7,7,7
12703,88,2022-11-24,48,0,0,0,0,0,2,2,2,3
12704,89,2022-11-24,48,0,0,0,0,0,0,0,0,1
12705,90,2022-11-24,48,0,1,1,2,3,6,7,7,8
12706,91,2022-11-24,48,0,0,0,1,2,5,6,6,7
12707,92,2022-11-24,48,0,1,1,1,1,4,5,5,6
12708,98,2022-11-24,48,0,0,0,0,0,0,0,0,0
12709,93-1,2022-11-24,48,0,0,0,0,0,0,0,0,1
12710,68,2022-11-24,48,0,1,1,1,1,1,1,1,1
12711,93,2022-11-24,48,0,0,1,1,1,1,1,1,2
12712,94,2022-11-24,48,0,0,0,2,5,5,5,5,5
12713,96,2022-11-24,48,0,0,0,2,3,3,3,3,3
12714,85,2022-11-24,48,0,1,1,2,5,7,8,8,8
12715,67,2022-11-24,48,0,1,1,1,1,1,1,1,1
12716,99,2022-11-24,48,0,0,0,1,1,1,1,1,1
12717,64,2022-11-24,48,0,0,0,1,1,1,1,1,1
12718,98-1,2022-11-24,48,0,0,0,0,0,0,0,0,0
12719,39,2022-11-24,48,0,0,0,0,0,0,0,1,3
12720,40,2022-11-24,48,0,0,1,1,1,2,2,2,3
12721,41,2022-11-24,48,0,0,0,0,0,0,0,0,0
12722,42,2022-11-24,48,0,0,0,0,0,0,0,0,0
12723,43,2022-11-24,48,0,0,0,1,1,2,2,2,2
12724,44,2022-11-24,48,0,0,0,2,2,2,2,3,5
12725,45,2022-11-24,48,0,0,0,0,0,0,0,1,1
12726,66-1,2022-11-24,48,0,3,3,5,8,8,8,10,10
12727,49,2022-11-24,48,0,0,0,0,0,0,0,0,0
12728,50,2022-11-24,48,0,0,0,0,0,0,0,0,0
12729,48,2022-11-24,48,0,0,0,1,1,1,1,2,2
12730,52,2022-11-24,48,0,1,1,3,4,5,5,7,7
12731,62,2022-11-24,48,0,1,1,2,3,3,3,5,5
12732,51,2022-11-24,48,0,0,0,0,0,0,1,1,1
12733,60,2022-11-24,48,0,1,1,2,3,4,4,6,6
12734,59,2022-11-24,48,0,1,2,3,4,4,4,6,6
12735,61-1,2022-11-24,48,0,0,0,1,3,4,4,4,4
12736,56,2022-11-24,48,0,0,0,1,2,2,2,2,2
12737,55,2022-11-24,48,0,0,0,0,0,0,0,0,0
12738,54,2022-11-24,48,0,1,1,2,3,3,3,5,5
12739,53,2022-11-24,48,0,0,0,0,0,0,0,0,0
12740,57,2022-11-24,48,0,1,1,3,5,5,5,7,7
12741,98-2,2022-11-25,48,1,1,1,1,1,1,1,1,1
12742,95-1,2022-11-25,48,1,1,2,3,7,7,7,7,7
12743,46,2022-11-25,48,1,1,1,1,1,1,1,2,2
12744,209,2022-11-26,48,1,1,2,2,2,2,2,2,2
12745,08,2022-11-26,48,1,1,6,12,12,12,13,17,17
12746,86,2022-11-26,48,1,1,1,1,4,7,8,8,8
12747,140,2022-12-02 00:00:00,49,1,1,1,1,1,1,1,2,2
12748,123,2022-12-02 00:00:00,49,0,0,0,0,6,9,10,10,12
12749,122-1,2022-12-02 00:00:00,49,0,0,0,0,6,7,8,8,8
12750,122,2022-12-02 00:00:00,49,0,0,0,0,6,8,9,9,9
12751,121,2022-12-02 00:00:00,49,0,0,1,1,6,9,11,11,11
12752,120,2022-12-02 00:00:00,49,0,0,1,2,4,6,8,8,8
12753,12,2022-12-02 00:00:00,49,0,1,5,9,15,17,18,19,24
12754,119,2022-12-02 00:00:00,49,0,0,1,2,3,4,5,5,5
12755,118,2022-12-02 00:00:00,49,0,1,1,3,3,3,3,4,4
12756,117-1,2022-12-02 00:00:00,49,0,0,1,1,2,3,3,3,3
12757,117,2022-12-02 00:00:00,49,0,0,1,1,2,3,4,4,4
12758,116,2022-12-02 00:00:00,49,0,0,0,2,2,2,3,3,3
12759,115,2022-12-02 00:00:00,49,0,0,0,1,1,3,4,4,4
12760,114,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12761,124,2022-12-02 00:00:00,49,0,0,0,0,1,2,2,4,4
12762,113,2022-12-02 00:00:00,49,0,0,0,0,0,2,4,4,4
12763,111,2022-12-02 00:00:00,49,0,0,0,0,4,6,7,7,7
12764,110-1,2022-12-02 00:00:00,49,0,0,1,1,2,4,4,4,4
12765,110,2022-12-02 00:00:00,49,0,0,0,0,1,3,3,3,3
12766,11,2022-12-02 00:00:00,49,0,0,2,5,7,9,10,10,11
12767,109,2022-12-02 00:00:00,49,0,0,0,0,0,2,4,4,4
12768,108,2022-12-02 00:00:00,49,0,0,0,0,0,2,3,3,3
12769,107,2022-12-02 00:00:00,49,0,0,0,0,0,2,3,3,3
12770,106,2022-12-02 00:00:00,49,0,0,0,0,0,0,1,1,1
12771,104,2022-12-02 00:00:00,49,0,0,1,1,1,3,5,5,5
12772,103,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12773,101,2022-12-02 00:00:00,49,0,0,1,1,1,1,2,2,2
12774,100,2022-12-02 00:00:00,49,0,0,1,1,1,3,3,3,3
12775,09,2022-12-02 00:00:00,49,0,0,2,3,3,3,4,5,5
12776,112,2022-12-02 00:00:00,49,0,0,0,1,1,1,1,1,1
12777,124-1,2022-12-02 00:00:00,49,0,0,0,0,5,8,8,8,10
12778,124-2,2022-12-02 00:00:00,49,0,0,0,0,3,4,4,4,4
12779,125,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12780,156,2022-12-02 00:00:00,49,0,1,1,1,4,4,6,8,10
12781,155,2022-12-02 00:00:00,49,0,1,1,1,2,2,4,5,5
12782,153,2022-12-02 00:00:00,49,0,1,1,1,3,3,5,5,6
12783,152,2022-12-02 00:00:00,49,0,0,0,0,1,3,4,5,6
12784,151,2022-12-02 00:00:00,49,0,0,0,0,0,3,4,4,5
12785,150,2022-12-02 00:00:00,49,0,0,0,0,0,4,7,7,7
12786,15,2022-12-02 00:00:00,49,0,0,1,1,1,1,1,1,1
12787,149,2022-12-02 00:00:00,49,0,1,1,1,1,1,4,4,4
12788,148,2022-12-02 00:00:00,49,0,2,2,2,2,2,2,4,4
12789,147,2022-12-02 00:00:00,49,0,0,0,0,4,4,5,6,8
12790,146,2022-12-02 00:00:00,49,0,1,1,1,3,3,4,4,6
12791,144,2022-12-02 00:00:00,49,0,0,0,0,0,1,2,2,3
12792,142,2022-12-02 00:00:00,49,0,0,1,1,2,4,7,7,7
12793,141,2022-12-02 00:00:00,49,0,1,1,2,2,3,5,6,6
12794,14,2022-12-02 00:00:00,49,0,0,0,0,2,2,2,2,3
12795,139-2,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12796,139-1,2022-12-02 00:00:00,49,0,0,0,1,1,3,3,3,3
12797,139,2022-12-02 00:00:00,49,0,0,0,1,1,3,3,3,3
12798,135,2022-12-02 00:00:00,49,0,0,0,0,0,4,4,4,4
12799,134-2,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12800,134-1,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12801,134,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12802,133,2022-12-02 00:00:00,49,0,0,0,0,0,4,4,6,6
12803,132,2022-12-02 00:00:00,49,0,0,0,0,0,4,4,6,6
12804,131,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12805,130,2022-12-02 00:00:00,49,0,0,0,0,0,4,4,6,6
12806,13,2022-12-02 00:00:00,49,0,0,3,5,8,10,10,10,11
12807,127,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12808,126,2022-12-02 00:00:00,49,0,0,0,0,0,0,0,0,0
12809,08,2022-12-02 00:00:00,49,0,1,3,6,12,12,12,13,17
12810,03-1,2022-12-02 00:00:00,49,0,0,0,0,6,6,6,7,8
12811,09-1,2022-12-02 00:00:00,49,0,0,1,2,6,6,6,7,7
12812,02-1,2022-12-02 00:00:00,49,0,0,0,1,3,3,3,4,5
12813,154,2022-12-02 00:00:00,49,1,1,1,1,5,5,8,8,8
12814,158,2022-12-02 00:00:00,49,1,2,2,3,3,5,9,11,11
12815,157,2022-12-02 00:00:00,49,1,2,2,2,2,4,8,9,9
12816,145,2022-12-03 00:00:00,49,1,1,1,1,2,5,6,6,6
12817,128,2022-12-04 00:00:00,49,1,1,1,1,1,1,1,3,3
12818,30,2022-12-04 00:00:00,49,1,1,1,1,3,3,3,4,4
12819,143,2022-12-05 00:00:00,50,1,1,1,1,1,4,7,8,8
12820,61,2022-12-05 00:00:00,50,1,1,3,3,4,6,6,6,6
12821,04,2022-12-05 00:00:00,50,1,1,1,4,9,9,9,10,11
12822,128,2022-12-06 00:00:00,50,1,4,4,4,4,4,4,4,6
12823,128,2022-12-06 00:00:00,50,1,4,4,4,4,4,4,4,6
12824,128,2022-12-06 00:00:00,50,1,4,4,4,4,4,4,4,6
12825,129,2022-12-07 00:00:00,50,1,7,7,7,7,7,7,7,9
12826,129,2022-12-07 00:00:00,50,1,7,7,7,7,7,7,7,9
12827,128,2022-12-07 00:00:00,50,1,7,7,7,7,7,7,7,9
12828,168,2022-12-09 00:00:00,50,0,1,1,1,4,4,8,9,11
12829,205-1,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,2
12830,207,2022-12-09 00:00:00,50,0,0,0,0,1,1,1,1,2
12831,208,2022-12-09 00:00:00,50,0,0,1,1,2,2,2,2,2
12832,209,2022-12-09 00:00:00,50,0,0,1,1,2,2,2,2,2
12833,209-1,2022-12-09 00:00:00,50,0,0,1,1,1,1,1,1,1
12834,21,2022-12-09 00:00:00,50,0,0,0,1,1,4,4,6,8
12835,210,2022-12-09 00:00:00,50,0,0,1,1,1,1,1,1,1
12836,210-1,2022-12-09 00:00:00,50,0,0,1,1,1,1,1,1,1
12837,210-3,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,0
12838,169,2022-12-09 00:00:00,50,0,0,0,0,2,4,8,8,14
12839,210-4,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,0
12840,166,2022-12-09 00:00:00,50,0,1,1,1,2,3,5,6,8
12841,205,2022-12-09 00:00:00,50,0,0,0,0,1,1,1,1,2
12842,166-1,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,4
12843,166-2,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,2
12844,167,2022-12-09 00:00:00,50,0,1,1,1,2,2,3,6,8
12845,210-2,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,0
12846,17,2022-12-09 00:00:00,50,0,0,0,1,2,2,2,3,3
12847,203,2022-12-09 00:00:00,50,0,0,0,0,4,5,5,9,9
12848,200,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,4,4
12849,183,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,1
12850,182,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,2
12851,181,2022-12-09 00:00:00,50,0,1,1,1,1,3,3,3,5
12852,180,2022-12-09 00:00:00,50,0,0,0,0,0,3,5,5,6
12853,18,2022-12-09 00:00:00,50,0,0,0,1,2,4,6,6,6
12854,179,2022-12-09 00:00:00,50,0,0,0,0,0,5,7,7,9
12855,184,2022-12-09 00:00:00,50,0,0,0,0,1,1,1,1,1
12856,178,2022-12-09 00:00:00,50,0,0,0,0,0,5,7,7,12
12857,175,2022-12-09 00:00:00,50,0,1,1,1,2,3,3,3,4
12858,174,2022-12-09 00:00:00,50,0,0,0,0,0,1,2,2,2
12859,173,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,2
12860,172,2022-12-09 00:00:00,50,0,0,0,0,0,3,3,3,4
12861,165,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,2,2
12862,171,2022-12-09 00:00:00,50,0,0,0,0,0,5,5,5,9
12863,177,2022-12-09 00:00:00,50,0,0,0,0,2,5,9,9,11
12864,202,2022-12-09 00:00:00,50,0,0,0,0,4,6,6,11,11
12865,185-1,2022-12-09 00:00:00,50,0,0,0,0,4,6,6,7,9
12866,186-2,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,0
12867,20,2022-12-09 00:00:00,50,0,0,0,0,0,2,3,4,4
12868,198,2022-12-09 00:00:00,50,0,0,0,0,1,2,2,2,3
12869,197,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,1
12870,196,2022-12-09 00:00:00,50,0,0,0,0,1,1,1,1,2
12871,195,2022-12-09 00:00:00,50,0,0,0,2,2,2,2,2,4
12872,194,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,2
12873,186-1,2022-12-09 00:00:00,50,0,0,0,0,0,2,2,6,6
12874,192-1,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,1
12875,191,2022-12-09 00:00:00,50,0,0,0,0,0,0,0,0,0
12876,190,2022-12-09 00:00:00,50,0,0,0,0,4,4,4,5,5
12877,19,2022-12-09 00:00:00,50,0,0,0,2,3,4,4,4,4
12878,189,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,1
12879,188,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,1
12880,187,2022-12-09 00:00:00,50,0,0,0,0,4,4,4,5,5
12881,192,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,1,1
12882,164,2022-12-09 00:00:00,50,0,0,0,0,0,1,1,2,2
12883,186,2022-12-09 00:00:00,50,0,0,0,0,4,4,4,5,5
12884,163,2022-12-09 00:00:00,50,0,0,0,0,0,2,2,2,3
12885,162,2022-12-09 00:00:00,50,0,0,0,0,0,4,4,5,7
12886,161,2022-12-09 00:00:00,50,0,0,0,0,0,1,3,3,7
12887,160,2022-12-09 00:00:00,50,0,0,0,0,2,2,9,10,11
12888,16,2022-12-09 00:00:00,50,0,0,0,1,1,3,3,4,4
12889,159,2022-12-09 00:00:00,50,0,1,1,1,1,1,5,9,10
